time,pid,count,event
5,629121,40,LLC-load-misses
5,629103,38,LLC-load-misses
5,510801,34,LLC-load-misses
5,648038,34,LLC-load-misses
5,629355,32,LLC-load-misses
5,647972,29,LLC-load-misses
5,465019,27,LLC-load-misses
5,465021,26,LLC-load-misses
5,465017,24,LLC-load-misses
5,310,19,LLC-load-misses
5,465020,19,LLC-load-misses
5,465034,17,LLC-load-misses
5,629353,16,LLC-load-misses
5,465016,15,LLC-load-misses
5,311,11,LLC-load-misses
5,465023,11,LLC-load-misses
5,629122,11,LLC-load-misses
5,647539,8,LLC-load-misses
5,465012,6,LLC-load-misses
5,465030,6,LLC-load-misses
5,465018,5,LLC-load-misses
5,465014,4,LLC-load-misses
5,465031,4,LLC-load-misses
5,648039,4,LLC-load-misses
5,648767,3,LLC-load-misses
5,104341,2,LLC-load-misses
5,238520,2,LLC-load-misses
5,465033,2,LLC-load-misses
5,465059,2,LLC-load-misses
5,465032,1,LLC-load-misses
5,629123,1,LLC-load-misses
5,648437,1,LLC-load-misses
5,648761,320725,LLC-loads
5,629354,266191,LLC-loads
5,648052,241268,LLC-loads
5,629353,56778,LLC-loads
5,648051,56029,LLC-loads
5,648029,52135,LLC-loads
5,629101,47879,LLC-loads
5,1535,29927,LLC-loads
5,1594,11570,LLC-loads
5,648040,6724,LLC-loads
5,647972,6667,LLC-loads
5,465034,5291,LLC-loads
5,42066,4973,LLC-loads
5,1592,3850,LLC-loads
5,629342,3741,LLC-loads
5,647531,2325,LLC-loads
5,629106,2265,LLC-loads
5,629124,1719,LLC-loads
5,629121,1675,LLC-loads
5,1469,1310,LLC-loads
5,648767,939,LLC-loads
5,648437,754,LLC-loads
5,648762,727,LLC-loads
5,648036,724,LLC-loads
5,648037,692,LLC-loads
5,648038,685,LLC-loads
5,465059,677,LLC-loads
5,238520,674,LLC-loads
5,1608,579,LLC-loads
5,648039,551,LLC-loads
5,465033,545,LLC-loads
5,629122,532,LLC-loads
5,635987,530,LLC-loads
5,648763,509,LLC-loads
5,465030,485,LLC-loads
5,104341,461,LLC-loads
5,1484,427,LLC-loads
5,629123,374,LLC-loads
5,15,326,LLC-loads
5,1486,258,LLC-loads
5,465024,248,LLC-loads
5,465031,245,LLC-loads
5,647539,244,LLC-loads
5,465032,225,LLC-loads
5,465045,165,LLC-loads
5,629105,155,LLC-loads
5,465018,148,LLC-loads
5,465054,148,LLC-loads
5,465020,135,LLC-loads
5,629355,135,LLC-loads
5,510801,90,LLC-loads
5,310,89,LLC-loads
5,311,83,LLC-loads
5,465017,69,LLC-loads
5,629104,67,LLC-loads
5,629103,64,LLC-loads
5,465023,60,LLC-loads
5,465012,57,LLC-loads
5,465021,57,LLC-loads
5,465016,54,LLC-loads
5,465019,50,LLC-loads
5,465014,48,LLC-loads
5,648761,87,LLC-store-misses
5,648052,25,LLC-store-misses
5,648761,21549,LLC-stores
5,648052,17438,LLC-stores
5,629354,14874,LLC-stores
5,648051,3541,LLC-stores
5,629137,948,LLC-stores
5,648761,55802438,cycles
5,629354,45549944,cycles
5,648052,41719222,cycles
5,629353,11105736,cycles
5,648051,10851197,cycles
5,629137,2566432,cycles
5,648756,1453208,cycles
5,647972,1444439,cycles
5,647539,678400,cycles
5,42066,439635,cycles
5,104332,438501,cycles
5,635987,353954,cycles
5,647531,325431,cycles
5,648036,229907,cycles
5,648038,213422,cycles
5,648037,211818,cycles
5,629122,201115,cycles
5,648767,176822,cycles
5,629123,169323,cycles
5,629124,146885,cycles
5,629121,141092,cycles
5,648763,132346,cycles
5,15,124503,cycles
5,313,98825,cycles
5,238520,95580,cycles
5,648437,87472,cycles
5,465033,70006,cycles
5,465049,53769,cycles
5,465059,51827,cycles
5,647691,50432,cycles
5,922,44428,cycles
5,90240,42250,cycles
5,808,41022,cycles
5,330761,36900,cycles
5,465046,31312,cycles
5,465031,30650,cycles
5,465032,27439,cycles
5,90239,26627,cycles
5,465029,26402,cycles
5,510689,24533,cycles
5,87481,23222,cycles
5,87482,21769,cycles
5,465018,21043,cycles
5,484037,19688,cycles
5,465022,17006,cycles
5,311,16454,cycles
5,911,14237,cycles
5,465023,13713,cycles
5,465016,12237,cycles
5,465020,11906,cycles
5,465012,11294,cycles
5,465014,10935,cycles
5,310,9116,cycles
5,465019,8986,cycles
5,465021,7963,cycles
5,14,7810,cycles
5,648761,37837996,instructions
5,648052,28025755,instructions
5,629354,24605849,instructions
5,629353,8116862,instructions
5,648051,7186879,instructions
5,648756,1829723,instructions
5,635987,834632,instructions
5,629137,749435,instructions
5,629342,575752,instructions
5,647972,574049,instructions
5,647539,337723,instructions
5,104332,298293,instructions
5,42066,221986,instructions
5,648036,146302,instructions
5,629123,133827,instructions
5,782,125538,instructions
5,629124,120621,instructions
5,629122,119334,instructions
5,648038,111403,instructions
5,648039,96057,instructions
5,15,93648,instructions
5,648037,92352,instructions
5,647531,92259,instructions
5,629121,79411,instructions
5,648763,63611,instructions
5,648767,56689,instructions
5,238520,46963,instructions
5,648437,45103,instructions
5,465059,24647,instructions
5,465030,24604,instructions
5,313,20496,instructions
5,465033,19665,instructions
5,465031,19297,instructions
5,465032,19165,instructions
5,647691,19135,instructions
5,465049,18685,instructions
5,808,17114,instructions
5,90240,14986,instructions
5,330761,14808,instructions
5,90239,13207,instructions
5,510689,9950,instructions
5,922,9306,instructions
5,87482,9244,instructions
5,465046,8521,instructions
5,465029,8498,instructions
5,465017,7775,instructions
5,484037,7438,instructions
5,465019,7129,instructions
5,87481,7029,instructions
5,465014,6868,instructions
5,465023,6832,instructions
5,465022,6801,instructions
5,311,6656,instructions
5,911,5733,instructions
5,465021,5637,instructions
5,465016,5628,instructions
5,14,5623,instructions
5,465012,5619,instructions
5,465018,5588,instructions
5,465020,5579,instructions
5,310,4319,instructions
5,648761,51225595,ref-cycles
5,629354,43748097,ref-cycles
5,648052,43139238,ref-cycles
5,629353,13077455,ref-cycles
5,648051,10958442,ref-cycles
5,629137,2903290,ref-cycles
5,647972,1677781,ref-cycles
5,648756,1503832,ref-cycles
5,629342,1327790,ref-cycles
5,647539,850931,ref-cycles
5,104332,831657,ref-cycles
5,647531,531070,ref-cycles
5,42066,527850,ref-cycles
5,635987,353947,ref-cycles
5,782,249320,ref-cycles
5,648037,235773,ref-cycles
5,648036,229931,ref-cycles
5,648039,227332,ref-cycles
5,648767,215487,ref-cycles
5,648038,213463,ref-cycles
5,629122,201112,ref-cycles
5,648763,199065,ref-cycles
5,629123,190095,ref-cycles
5,15,176962,ref-cycles
5,629124,146924,ref-cycles
5,629121,146303,ref-cycles
5,238520,135332,ref-cycles
5,648437,122061,ref-cycles
5,465049,103063,ref-cycles
5,313,98808,ref-cycles
5,647691,96669,ref-cycles
5,465030,89332,ref-cycles
5,465033,88067,ref-cycles
5,90240,80983,ref-cycles
5,104341,70150,ref-cycles
5,465059,68310,ref-cycles
5,808,53498,ref-cycles
5,90239,51037,ref-cycles
5,510689,47012,ref-cycles
5,465046,46966,ref-cycles
5,922,44436,ref-cycles
5,87482,41745,ref-cycles
5,465031,39537,ref-cycles
5,330761,36892,ref-cycles
5,465032,35351,ref-cycles
5,465029,26404,ref-cycles
5,87481,23207,ref-cycles
5,465020,22839,ref-cycles
5,484037,19688,ref-cycles
5,465017,18584,ref-cycles
5,465019,17227,ref-cycles
5,465022,16997,ref-cycles
5,311,16445,ref-cycles
5,465021,15272,ref-cycles
5,911,14237,ref-cycles
5,310,9131,ref-cycles
5,14,7820,ref-cycles
5,629354,3580,LLC-load-misses
5,647539,2007,LLC-load-misses
5,648761,1989,LLC-load-misses
5,104332,871,LLC-load-misses
5,648029,828,LLC-load-misses
5,313,784,LLC-load-misses
5,782,536,LLC-load-misses
5,647531,454,LLC-load-misses
5,629137,402,LLC-load-misses
5,629101,323,LLC-load-misses
5,648756,301,LLC-load-misses
5,465049,233,LLC-load-misses
5,647691,163,LLC-load-misses
5,90240,112,LLC-load-misses
5,922,107,LLC-load-misses
5,648052,90,LLC-load-misses
5,510689,87,LLC-load-misses
5,648038,78,LLC-load-misses
5,629342,74,LLC-load-misses
5,90239,68,LLC-load-misses
5,648040,60,LLC-load-misses
5,87481,56,LLC-load-misses
5,465046,56,LLC-load-misses
5,648036,55,LLC-load-misses
5,87482,53,LLC-load-misses
5,629122,49,LLC-load-misses
5,465029,46,LLC-load-misses
5,484037,46,LLC-load-misses
5,648763,42,LLC-load-misses
5,629121,40,LLC-load-misses
5,648039,38,LLC-load-misses
5,648037,32,LLC-load-misses
5,330761,30,LLC-load-misses
5,647972,24,LLC-load-misses
5,629123,21,LLC-load-misses
5,629353,18,LLC-load-misses
5,635987,18,LLC-load-misses
5,808,17,LLC-load-misses
5,911,17,LLC-load-misses
5,629124,13,LLC-load-misses
5,648767,12,LLC-load-misses
5,311,11,LLC-load-misses
5,465022,8,LLC-load-misses
5,465017,6,LLC-load-misses
5,465021,6,LLC-load-misses
5,310,4,LLC-load-misses
5,42066,4,LLC-load-misses
5,104341,3,LLC-load-misses
5,14,2,LLC-load-misses
5,238520,2,LLC-load-misses
5,465020,2,LLC-load-misses
5,465031,2,LLC-load-misses
5,465034,2,LLC-load-misses
5,465019,1,LLC-load-misses
5,465030,1,LLC-load-misses
5,465059,1,LLC-load-misses
5,648437,1,LLC-load-misses
5,648761,358424,LLC-loads
5,629354,333054,LLC-loads
5,648052,305324,LLC-loads
5,629353,79306,LLC-loads
5,648051,74906,LLC-loads
5,648029,71896,LLC-loads
5,629101,52463,LLC-loads
5,647972,10034,LLC-loads
5,648040,6890,LLC-loads
5,465034,5847,LLC-loads
5,647539,5040,LLC-loads
5,629342,4839,LLC-loads
5,42066,4674,LLC-loads
5,104332,2295,LLC-loads
5,629122,2248,LLC-loads
5,782,1758,LLC-loads
5,648756,1710,LLC-loads
5,648037,1578,LLC-loads
5,629121,1525,LLC-loads
5,629123,1478,LLC-loads
5,648036,1381,LLC-loads
5,648038,1331,LLC-loads
5,647531,1204,LLC-loads
5,648767,1159,LLC-loads
5,629124,1148,LLC-loads
5,238520,1039,LLC-loads
5,313,979,LLC-loads
5,648039,979,LLC-loads
5,465049,901,LLC-loads
5,635987,870,LLC-loads
5,648763,823,LLC-loads
5,15,722,LLC-loads
5,465059,624,LLC-loads
5,465033,600,LLC-loads
5,648437,581,LLC-loads
5,465030,495,LLC-loads
5,647691,467,LLC-loads
5,104341,416,LLC-loads
5,330761,331,LLC-loads
5,90240,304,LLC-loads
5,510689,264,LLC-loads
5,465031,257,LLC-loads
5,922,239,LLC-loads
5,465032,225,LLC-loads
5,808,224,LLC-loads
5,90239,218,LLC-loads
5,465046,208,LLC-loads
5,87482,166,LLC-loads
5,87481,144,LLC-loads
5,465029,136,LLC-loads
5,465022,123,LLC-loads
5,311,121,LLC-loads
5,465020,102,LLC-loads
5,484037,99,LLC-loads
5,310,89,LLC-loads
5,911,79,LLC-loads
5,465017,77,LLC-loads
5,465019,64,LLC-loads
5,14,51,LLC-loads
5,465021,50,LLC-loads
5,648761,21,LLC-store-misses
5,648051,11,LLC-store-misses
5,629354,5,LLC-store-misses
5,648761,25329,LLC-stores
5,648052,20493,LLC-stores
5,629354,16931,LLC-stores
5,648051,4264,LLC-stores
5,629353,3506,LLC-stores
5,629137,1818,LLC-stores
5,648761,52081476,cycles
5,648052,37252836,cycles
5,629354,34207404,cycles
5,629137,12740040,cycles
5,648051,11947814,cycles
5,647972,1112982,cycles
5,629331,841262,cycles
5,635987,356847,cycles
5,14,336149,cycles
5,647531,327094,cycles
5,629121,231805,cycles
5,15,191123,cycles
5,629124,141315,cycles
5,648038,119045,cycles
5,648037,116632,cycles
5,629123,99695,cycles
5,629340,98394,cycles
5,238520,91678,cycles
5,648763,91256,cycles
5,648437,72846,cycles
5,465033,67771,cycles
5,647539,66616,cycles
5,465059,57193,cycles
5,648036,56521,cycles
5,629122,53718,cycles
5,90240,45420,cycles
5,629341,37701,cycles
5,465031,30363,cycles
5,465032,27256,cycles
5,629339,25183,cycles
5,90239,22927,cycles
5,629338,21971,cycles
5,630151,18021,cycles
5,87480,17929,cycles
5,88546,17831,cycles
5,465023,14301,cycles
5,87483,13111,cycles
5,465022,12179,cycles
5,465018,12174,cycles
5,16,9294,cycles
5,465014,9252,cycles
5,465012,7337,cycles
5,465016,7078,cycles
5,648761,45392373,instructions
5,648052,22567690,instructions
5,629354,20735898,instructions
5,629137,20597111,instructions
5,648051,7587262,instructions
5,648756,1460127,instructions
5,635987,851897,instructions
5,647972,441091,instructions
5,14,325928,instructions
5,629331,249378,instructions
5,647531,244592,instructions
5,42066,224595,instructions
5,629121,193202,instructions
5,629342,152121,instructions
5,15,142048,instructions
5,629124,82978,instructions
5,648038,69781,instructions
5,648037,66685,instructions
5,629123,52701,instructions
5,648763,46485,instructions
5,648767,46114,instructions
5,647539,45078,instructions
5,629340,44249,instructions
5,238520,43703,instructions
5,648437,36283,instructions
5,629122,29546,instructions
5,648036,28263,instructions
5,465059,25985,instructions
5,465030,22828,instructions
5,90240,20105,instructions
5,465033,19708,instructions
5,465031,19363,instructions
5,465032,19185,instructions
5,629341,15622,instructions
5,90239,14237,instructions
5,465023,12465,instructions
5,629339,11415,instructions
5,629338,10908,instructions
5,87480,8958,instructions
5,88546,8785,instructions
5,630151,8714,instructions
5,465014,7540,instructions
5,465022,7507,instructions
5,87483,6696,instructions
5,465018,5609,instructions
5,465012,5607,instructions
5,465016,5607,instructions
5,16,3599,instructions
5,629137,57468076,ref-cycles
5,648761,52031658,ref-cycles
5,648052,38359686,ref-cycles
5,629354,33935094,ref-cycles
5,648051,12191449,ref-cycles
5,629353,11771368,ref-cycles
5,647972,1222289,ref-cycles
5,648756,1108094,ref-cycles
5,629331,882602,ref-cycles
5,42066,536084,ref-cycles
5,647531,468740,ref-cycles
5,14,445855,ref-cycles
5,635987,356891,ref-cycles
5,15,262016,ref-cycles
5,629342,254058,ref-cycles
5,629121,231794,ref-cycles
5,648767,180113,ref-cycles
5,629124,141335,ref-cycles
5,648039,141036,ref-cycles
5,648763,140070,ref-cycles
5,238520,128662,ref-cycles
5,648038,119048,ref-cycles
5,648037,116633,ref-cycles
5,629123,99682,ref-cycles
5,629340,98371,ref-cycles
5,648437,92897,ref-cycles
5,465033,86687,ref-cycles
5,647539,82271,ref-cycles
5,465059,73991,ref-cycles
5,648036,73945,ref-cycles
5,104341,69989,ref-cycles
5,90240,66148,ref-cycles
5,465030,65504,ref-cycles
5,629122,53728,ref-cycles
5,90239,43976,ref-cycles
5,465031,38985,ref-cycles
5,629341,37697,ref-cycles
5,465032,35190,ref-cycles
5,630151,34546,ref-cycles
5,88546,34178,ref-cycles
5,465023,27416,ref-cycles
5,87480,26404,ref-cycles
5,629339,25185,ref-cycles
5,87483,25116,ref-cycles
5,465022,23345,ref-cycles
5,465018,23322,ref-cycles
5,629338,21988,ref-cycles
5,465014,17756,ref-cycles
5,465012,14076,ref-cycles
5,465016,13593,ref-cycles
5,16,9315,ref-cycles
5,629137,4326,LLC-load-misses
5,647531,1747,LLC-load-misses
5,629331,1165,LLC-load-misses
5,648761,971,LLC-load-misses
5,629101,270,LLC-load-misses
5,648029,212,LLC-load-misses
5,648038,106,LLC-load-misses
5,14,98,LLC-load-misses
5,629340,61,LLC-load-misses
5,648037,48,LLC-load-misses
5,648039,45,LLC-load-misses
5,87483,39,LLC-load-misses
5,88546,39,LLC-load-misses
5,87480,35,LLC-load-misses
5,629341,32,LLC-load-misses
5,630151,29,LLC-load-misses
5,90240,25,LLC-load-misses
5,629339,25,LLC-load-misses
5,629354,24,LLC-load-misses
5,629121,22,LLC-load-misses
5,647972,22,LLC-load-misses
5,629124,21,LLC-load-misses
5,629338,20,LLC-load-misses
5,648040,19,LLC-load-misses
5,629342,15,LLC-load-misses
5,635987,12,LLC-load-misses
5,648052,10,LLC-load-misses
5,629123,9,LLC-load-misses
5,16,8,LLC-load-misses
5,42066,7,LLC-load-misses
5,648756,6,LLC-load-misses
5,465059,4,LLC-load-misses
5,465034,3,LLC-load-misses
5,629353,3,LLC-load-misses
5,648051,3,LLC-load-misses
5,90239,2,LLC-load-misses
5,238520,2,LLC-load-misses
5,465022,2,LLC-load-misses
5,648763,2,LLC-load-misses
5,465012,1,LLC-load-misses
5,465016,1,LLC-load-misses
5,465018,1,LLC-load-misses
5,465023,1,LLC-load-misses
5,465033,1,LLC-load-misses
5,647539,1,LLC-load-misses
5,629137,360185,LLC-loads
5,648761,314759,LLC-loads
5,629354,246213,LLC-loads
5,648052,245936,LLC-loads
5,648051,57429,LLC-loads
5,629353,53072,LLC-loads
5,648029,49272,LLC-loads
5,629101,44579,LLC-loads
5,629331,8394,LLC-loads
5,647972,7847,LLC-loads
5,465034,5897,LLC-loads
5,42066,4612,LLC-loads
5,648040,3523,LLC-loads
5,14,3461,LLC-loads
5,647531,2770,LLC-loads
5,629121,2518,LLC-loads
5,629342,1843,LLC-loads
5,629124,1773,LLC-loads
5,648767,1058,LLC-loads
5,635987,960,LLC-loads
5,648756,894,LLC-loads
5,15,889,LLC-loads
5,629340,854,LLC-loads
5,648039,839,LLC-loads
5,648038,802,LLC-loads
5,648037,796,LLC-loads
5,629123,709,LLC-loads
5,465059,684,LLC-loads
5,238520,657,LLC-loads
5,648763,649,LLC-loads
5,648437,612,LLC-loads
5,465033,569,LLC-loads
5,647539,496,LLC-loads
5,104341,397,LLC-loads
5,648036,373,LLC-loads
5,465030,356,LLC-loads
5,90240,343,LLC-loads
5,629122,322,LLC-loads
5,629341,256,LLC-loads
5,465031,253,LLC-loads
5,465032,230,LLC-loads
5,90239,194,LLC-loads
5,88546,177,LLC-loads
5,630151,165,LLC-loads
5,629338,156,LLC-loads
5,629339,141,LLC-loads
5,465018,114,LLC-loads
5,87483,113,LLC-loads
5,465023,103,LLC-loads
5,465022,102,LLC-loads
5,87480,82,LLC-loads
5,465014,78,LLC-loads
5,465012,56,LLC-loads
5,465016,44,LLC-loads
5,16,35,LLC-loads
5,629101,92,LLC-store-misses
5,648761,25,LLC-store-misses
5,648052,20,LLC-store-misses
5,629354,7,LLC-store-misses
5,648761,16382,LLC-stores
5,629354,14466,LLC-stores
5,629137,4848,LLC-stores
5,648051,4264,LLC-stores
5,648761,48064005,cycles
5,629354,35255130,cycles
5,648052,28599820,cycles
5,629353,10515016,cycles
5,629137,832119,cycles
5,647531,696402,cycles
5,647972,322955,cycles
5,648762,256924,cycles
5,15,97089,cycles
5,648763,91651,cycles
5,648437,72669,cycles
5,465033,71830,cycles
5,238520,71202,cycles
5,648036,65141,cycles
5,465059,60006,cycles
5,629124,43963,cycles
5,629123,33269,cycles
5,465031,30656,cycles
5,465032,28193,cycles
5,465024,26235,cycles
5,629122,22857,cycles
5,465054,20988,cycles
5,648037,20972,cycles
5,648038,19415,cycles
5,648053,18226,cycles
5,629121,17622,cycles
5,629355,16166,cycles
5,510801,15076,cycles
5,465020,14689,cycles
5,647539,12890,cycles
5,465045,12654,cycles
5,311,11821,cycles
5,465021,9515,cycles
5,465019,8890,cycles
5,14,7672,cycles
5,310,6654,cycles
5,648761,39274443,instructions
5,648052,18547892,instructions
5,629354,18389097,instructions
5,629353,7206149,instructions
5,647531,940990,instructions
5,629137,223741,instructions
5,42066,222027,instructions
5,647972,131411,instructions
5,648762,129148,instructions
5,629342,80576,instructions
5,15,79789,instructions
5,648036,50507,instructions
5,648767,45724,instructions
5,648763,44956,instructions
5,238520,39518,instructions
5,648437,38342,instructions
5,629124,35034,instructions
5,629123,33000,instructions
5,465059,25895,instructions
5,465030,23803,instructions
5,465033,19699,instructions
5,465031,19241,instructions
5,465032,19115,instructions
5,465024,9507,instructions
5,648038,9452,instructions
5,629122,9438,instructions
5,629121,9421,instructions
5,648037,9380,instructions
5,647539,8432,instructions
5,465054,8338,instructions
5,465045,7943,instructions
5,629355,7449,instructions
5,465017,7286,instructions
5,510801,7059,instructions
5,465019,6761,instructions
5,310,6189,instructions
5,648053,5709,instructions
5,465021,5646,instructions
5,465020,5595,instructions
5,311,5492,instructions
5,14,5132,instructions
5,648761,47800427,ref-cycles
5,629354,33521865,ref-cycles
5,648052,28604393,ref-cycles
5,648051,10914144,ref-cycles
5,629353,10641505,ref-cycles
5,629137,1175714,ref-cycles
5,647531,1161546,ref-cycles
5,42066,551034,ref-cycles
5,647972,406847,ref-cycles
5,648762,313007,ref-cycles
5,629342,217051,ref-cycles
5,648767,172707,ref-cycles
5,15,155940,ref-cycles
5,648763,140392,ref-cycles
5,648036,124867,ref-cycles
5,648437,118312,ref-cycles
5,238520,116725,ref-cycles
5,465033,90068,ref-cycles
5,465059,75624,ref-cycles
5,629123,63779,ref-cycles
5,465030,60881,ref-cycles
5,104341,57914,ref-cycles
5,465024,50301,ref-cycles
5,629124,43976,ref-cycles
5,465054,40250,ref-cycles
5,465031,38939,ref-cycles
5,648038,37214,ref-cycles
5,465032,36133,ref-cycles
5,629121,33764,ref-cycles
5,648037,31717,ref-cycles
5,629355,31004,ref-cycles
5,510801,28888,ref-cycles
5,647539,24702,ref-cycles
5,465045,24265,ref-cycles
5,629122,22862,ref-cycles
5,648053,18239,ref-cycles
5,14,14720,ref-cycles
5,465020,14697,ref-cycles
5,648039,14582,ref-cycles
5,310,12765,ref-cycles
5,311,11845,ref-cycles
5,465017,11730,ref-cycles
5,465021,9522,ref-cycles
5,465019,8901,ref-cycles
5,648761,849,LLC-load-misses
5,647531,452,LLC-load-misses
5,648762,134,LLC-load-misses
5,648029,81,LLC-load-misses
5,629137,70,LLC-load-misses
5,648040,35,LLC-load-misses
5,648036,34,LLC-load-misses
5,465054,24,LLC-load-misses
5,510801,19,LLC-load-misses
5,648053,18,LLC-load-misses
5,648052,17,LLC-load-misses
5,629342,14,LLC-load-misses
5,465024,13,LLC-load-misses
5,629355,13,LLC-load-misses
5,629354,13,LLC-load-misses
5,465045,12,LLC-load-misses
5,629353,7,LLC-load-misses
5,311,6,LLC-load-misses
5,629124,6,LLC-load-misses
5,42066,5,LLC-load-misses
5,465021,4,LLC-load-misses
5,310,3,LLC-load-misses
5,465017,3,LLC-load-misses
5,15,2,LLC-load-misses
5,465033,2,LLC-load-misses
5,629123,2,LLC-load-misses
5,647539,2,LLC-load-misses
5,647972,2,LLC-load-misses
5,648051,2,LLC-load-misses
5,104341,1,LLC-load-misses
5,465020,1,LLC-load-misses
5,465031,1,LLC-load-misses
5,465059,1,LLC-load-misses
5,648037,1,LLC-load-misses
5,648437,1,LLC-load-misses
5,648763,1,LLC-load-misses
5,648761,270704,LLC-loads
5,648052,237283,LLC-loads
5,629354,217022,LLC-loads
5,648051,54704,LLC-loads
5,629353,50504,LLC-loads
5,648029,18334,LLC-loads
5,629101,14243,LLC-loads
5,629137,8061,LLC-loads
5,42066,4946,LLC-loads
5,465034,4730,LLC-loads
5,648040,3390,LLC-loads
5,647972,2508,LLC-loads
5,647531,2065,LLC-loads
5,629342,1823,LLC-loads
5,648762,1680,LLC-loads
5,648767,909,LLC-loads
5,648763,656,LLC-loads
5,465059,646,LLC-loads
5,238520,631,LLC-loads
5,648437,600,LLC-loads
5,465033,587,LLC-loads
5,629123,574,LLC-loads
5,629124,543,LLC-loads
5,648036,522,LLC-loads
5,15,429,LLC-loads
5,104341,403,LLC-loads
5,465030,347,LLC-loads
5,465024,278,LLC-loads
5,465031,253,LLC-loads
5,465032,238,LLC-loads
5,465054,176,LLC-loads
5,629355,166,LLC-loads
5,648038,153,LLC-loads
5,629122,148,LLC-loads
5,510801,137,LLC-loads
5,648053,132,LLC-loads
5,629121,127,LLC-loads
5,465020,124,LLC-loads
5,647539,115,LLC-loads
5,648037,105,LLC-loads
5,14,97,LLC-loads
5,465045,96,LLC-loads
5,310,88,LLC-loads
5,311,73,LLC-loads
5,648039,66,LLC-loads
5,465017,65,LLC-loads
5,465019,55,LLC-loads
5,465021,47,LLC-loads
5,629101,34,LLC-store-misses
5,648029,26,LLC-store-misses
5,648761,22,LLC-store-misses
5,648052,1,LLC-store-misses
5,648761,18327,LLC-stores
5,648052,13513,LLC-stores
5,629354,13271,LLC-stores
5,629353,2903,LLC-stores
6,648761,35882273,cycles
6,648052,27210674,cycles
6,629354,24845768,cycles
6,629353,8413501,cycles
6,648051,7636123,cycles
6,629101,2118134,cycles
6,647972,677066,cycles
6,629137,530402,cycles
6,647539,487508,cycles
6,647531,241812,cycles
6,648038,160498,cycles
6,330761,146306,cycles
6,648037,142992,cycles
6,629121,130030,cycles
6,648763,94702,cycles
6,15,85688,cycles
6,629122,85298,cycles
6,648045,83262,cycles
6,648437,83054,cycles
6,648036,70728,cycles
6,90240,69858,cycles
6,465033,69792,cycles
6,647691,67649,cycles
6,465059,63823,cycles
6,238520,61178,cycles
6,465049,45305,cycles
6,465031,30061,cycles
6,922,29602,cycles
6,465032,29538,cycles
6,510689,27837,cycles
6,90239,22241,cycles
6,648043,19892,cycles
6,465022,17970,cycles
6,648042,16876,cycles
6,87481,16538,cycles
6,629123,14980,cycles
6,629124,14895,cycles
6,465018,14787,cycles
6,484037,14343,cycles
6,911,12001,cycles
6,465016,10167,cycles
6,465023,9779,cycles
6,465012,8821,cycles
6,465014,8714,cycles
6,648761,31026641,instructions
6,648052,16036072,instructions
6,629354,14580516,instructions
6,629353,5737230,instructions
6,648051,5239638,instructions
6,629101,830217,instructions
6,647539,604131,instructions
6,648756,381233,instructions
6,647972,252527,instructions
6,42066,213368,instructions
6,330761,186430,instructions
6,629342,180390,instructions
6,629137,162785,instructions
6,629121,111185,instructions
6,648037,78147,instructions
6,648038,66104,instructions
6,15,62951,instructions
6,647531,51499,instructions
6,648763,51133,instructions
6,629122,49858,instructions
6,648767,46830,instructions
6,648437,39294,instructions
6,238520,33078,instructions
6,648036,31639,instructions
6,648045,26531,instructions
6,465059,25466,instructions
6,465030,22331,instructions
6,465033,19764,instructions
6,465031,19224,instructions
6,465032,19191,instructions
6,90240,19040,instructions
6,647691,18952,instructions
6,465049,17970,instructions
6,90239,13139,instructions
6,629123,10072,instructions
6,629124,10072,instructions
6,510689,9703,instructions
6,922,9231,instructions
6,648043,8691,instructions
6,648042,8667,instructions
6,484037,7064,instructions
6,87481,7029,instructions
6,465023,6888,instructions
6,465014,6876,instructions
6,465022,6822,instructions
6,911,5752,instructions
6,465012,5631,instructions
6,465018,5627,instructions
6,465016,5599,instructions
6,648761,41558740,ref-cycles
6,648052,27633227,ref-cycles
6,629354,24754248,ref-cycles
6,629353,8453604,ref-cycles
6,648051,8299609,ref-cycles
6,629101,2538503,ref-cycles
6,629137,938492,ref-cycles
6,647539,898196,ref-cycles
6,647972,765532,ref-cycles
6,629342,719003,ref-cycles
6,648756,532634,ref-cycles
6,42066,530288,ref-cycles
6,647531,436379,ref-cycles
6,330761,252517,ref-cycles
6,629121,192303,ref-cycles
6,648039,191820,ref-cycles
6,648767,182068,ref-cycles
6,648037,164588,ref-cycles
6,648763,161069,ref-cycles
6,648038,160517,ref-cycles
6,15,142278,ref-cycles
6,629122,105179,ref-cycles
6,90240,104673,ref-cycles
6,648437,104374,ref-cycles
6,238520,93610,ref-cycles
6,465033,89746,ref-cycles
6,465030,88918,ref-cycles
6,465049,86825,ref-cycles
6,648045,83260,ref-cycles
6,104341,71691,ref-cycles
6,648036,70748,ref-cycles
6,647691,67643,ref-cycles
6,465059,63848,ref-cycles
6,922,56741,ref-cycles
6,510689,53360,ref-cycles
6,90239,42642,ref-cycles
6,465031,39077,ref-cycles
6,465032,29532,ref-cycles
6,911,23023,ref-cycles
6,629123,21666,ref-cycles
6,629124,21275,ref-cycles
6,648043,19895,ref-cycles
6,465022,17986,ref-cycles
6,648042,16882,ref-cycles
6,87481,16537,ref-cycles
6,465018,14789,ref-cycles
6,484037,14352,ref-cycles
6,465016,10166,ref-cycles
6,465023,9798,ref-cycles
